FID,My_FID3,Placename,Alt_names,ModernName,Confidence,Notes,Type,FID_Relate,Relation,Start_Date,End_Date,References,Type_URL,X,Y,Time_span
117,425,Laguna de Xalapa, ,Laguna de Chautengo,1, , ,0, ,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.07099954,16.6175662,https://en.wikipedia.org/wiki/16th_century
139,426,Xalpan, ,Jalpan,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.75694444,16.97111111,https://en.wikipedia.org/wiki/16th_century
37,428,Xaltepeque,Añute;Jaltepec,Jaltepec,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.22,17.32111111,https://en.wikipedia.org/wiki/16th_century
104,429,Xaltianguiz,Quelabeza;Queya Yooxe,Jaltianguis,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.52777778,17.36194444,https://en.wikipedia.org/wiki/16th_century
171,430,Xaquiec,Santa Catalina Xaquiec,Albarradas,1, ,Sujeto,168,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-96.29583333,17.06111111,https://en.wikipedia.org/wiki/16th_century
185,431,Xicayan de Nieto,San Juan;Ñuu sii Quaha,San Juan Jicayán,1, , ,0, ,,,Acuña 1984;Google Maps,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.01505121,16.45237327,https://en.wikipedia.org/wiki/16th_century
116,432,Xicayan de Tovar,Xicayan;Tlaxicayan,Jicayan de Tovar,1, ,Alcaldia Mayor,0, ,,,Acuña 1984;Google Maps;Tanck de Estrada 2005: Atlas 1800, ,-98.23549285,17.12656177,https://en.wikipedia.org/wiki/16th_century
214,435,Río Xintlahuac,Xintlahuac, ,2, ,River,383,Near,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,-95.19519981,16.49047308,https://en.wikipedia.org/wiki/16th_century
78,438,Xuchitepec,Quie Tani;Quiane,Quiane,1,Relationship contradiction between reports,Estancia,352,Depends on,,,Acuña 1984;Google Maps;Tanck de Estrada 2005: Atlas 1800, ,-96.74016057,16.88019159,https://en.wikipedia.org/wiki/16th_century
165,442,Ruinas de Yagul,Quihui Paa;Gui-y-Baa;Yagu;Yagul,Yagul,1,Archaeological site,Estancia,359,Depends on,,,Acuña 1984;Google Maps, ,-96.4499348,16.95770933,https://en.wikipedia.org/wiki/16th_century
123,446,Yangüitlan,Yoozo Cahi;Yoozocahi,Yanhuitlan,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.34444444,17.52666667,https://en.wikipedia.org/wiki/16th_century
17,456,Los Yolos, ,Yolox,1, ,Pueblo comarcano,256,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.55166667,17.5875,https://en.wikipedia.org/wiki/16th_century
184,457,Yolotepeque, ,Yolotepec,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.50416667,16.87638889,https://en.wikipedia.org/wiki/16th_century
21,469,Yucu Dzaa,Tututepec;Tututepeque,Tututepec,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.60694444,16.12916667,https://en.wikipedia.org/wiki/16th_century
222,482,Sierra Yucu Tiaca,Sierra Cacalotepeque;Cacalotepeque;Yucuticaca;Yucu Tiaca, ,2, ,Mountain Range,327,Near,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,-97.18373136,17.14923858,https://en.wikipedia.org/wiki/16th_century
174,484,Yucu Yata,Yutepeque;Yucuyata;Sierra Yutepeque,Yucuyata,1, ,Mountain Range,0, ,,,Acuña 1984;NGA_GNS,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,-97.30515583,17.19874055,https://en.wikipedia.org/wiki/16th_century
88,485,Yucu Yatha,Huiztepec;Huiztepeque,Huitepec,1,Fourth Peñol,Cabecera,217,Is contained,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-97.14638889,16.92833333,https://en.wikipedia.org/wiki/16th_century
108,490,Yuta Cagua,Yutacagua;Santa María,Yutanduchi,1, ,Estancia,351,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-97.29583333,17.03611111,https://en.wikipedia.org/wiki/16th_century
134,498,Zanatepec, ,Zanatepec,1, ,Sujeto,344,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-94.35166667,16.47916667,https://en.wikipedia.org/wiki/16th_century
105,502,Zenzontepeque, ,Zenzontepec,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.49527778,16.53333333,https://en.wikipedia.org/wiki/16th_century
63,506,Zola, ,Sola,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.97777778,16.51472222,https://en.wikipedia.org/wiki/16th_century
35,507,Zoquiapa,Zoquiapan;Quiagona;Quia Cona,Zoquiapam,1,Atlas 2010, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.62055556,17.255,https://en.wikipedia.org/wiki/16th_century
3,508,Zoquitlan, ,Zoquitlan,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.01722222,18.33416667,https://en.wikipedia.org/wiki/16th_century
8,510,Zozotla, ,Abejones,1, ,Sujeto,256,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-96.60666667,17.435,https://en.wikipedia.org/wiki/16th_century
59,1346,Tenango, ,Tenango,2, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.71805556,18.15,https://en.wikipedia.org/wiki/16th_century
48,1403,Tonaltepec,Tonaltepeque,Tonaltepec,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.36,17.60472222,https://en.wikipedia.org/wiki/16th_century
170,1500,Santo Domingo Cuilapa, ,Albarradas,1, ,Cabecera,168,Depends on,,,Acuña 1984;Google Maps, ,-96.2,17.06666667,https://en.wikipedia.org/wiki/16th_century
177,1501,Izhuatlan, ,Izhuatlan,2, ,Cabecera,374,Depends on,,,Acuña 1984;Google Maps, ,-96.787076,18.298094,https://en.wikipedia.org/wiki/16th_century
197,1502,Nexpa, ,Nexpa,2, ,Cabecera,0, ,,,Acuña 1984;Google Maps, ,-99.19345778,16.78169166,https://en.wikipedia.org/wiki/16th_century
